source,company_id,company_name,sector,year,lang,url,twse_download_id
twse,2204,中華汽車工業股份有限公司,汽車工業,2024,en,https://www.cmc-motor.com/layout1.php?name=Corporate%20Social%20Responsibility,ced59bb1-5388-4e90-b257-6d012d76ed91
twse,2206,三陽工業股份有限公司,汽車工業,2024,zh,https://www.sanyang.com.tw/respons-page64,9a1697cb-e026-424a-b71d-d9a2433efd67
twse,2206,三陽工業股份有限公司,汽車工業,2024,en,https://www.sanyang.com.tw/en/respons-page64,ea607d65-3ae2-44af-b627-b4fb6273685d
twse,2207,和泰汽車股份有限公司,汽車工業,2024,zh,https://www.hotaimotor.com.tw/Sustainability/Reports,085045ce-beb6-4ba9-a79c-7d22678270d3
twse,2207,和泰汽車股份有限公司,汽車工業,2024,en,https://www.hotaimotor.com.tw/en-US/Sustainability/Reports,7f1e5eb0-1691-47a0-a5a6-a5d254934fb3
twse,2208,台灣國際造船股份有限公司,航運業,2024,zh,https://www.csbcnet.com.tw/Service/Investor/CorporateGovernance/ResponsibilityReport.htm,71b0c24e-537f-4d2d-91d9-0fadb55df0e9
twse,2208,台灣國際造船股份有限公司,航運業,2024,en,https://www.csbcnet.com.tw/Service/Investor/CorporateGovernance/ResponsibilityReport.htm,b13d2888-e31a-492b-800d-88ee4d95e1ea
twse,2211,長榮鋼鐵股份有限公司,鋼鐵工業,2024,zh,https://www.evergreennet.com/fileList,5ca1adfa-0740-4a1e-ad5e-4fe83a3d5756
twse,2211,長榮鋼鐵股份有限公司,鋼鐵工業,2024,en,https://www.evergreennet.com/en/fileList,1dab2a98-ffec-44d6-ac20-b77092ab9c0c
twse,2227,裕隆日產汽車股份有限公司,汽車工業,2024,zh,https://new.nissan.com.tw/nissan/brand/csr,aaed5ede-fab2-479d-ab08-68979b0cbdad
twse,2227,裕隆日產汽車股份有限公司,汽車工業,2024,en,https://new.nissan.com.tw/nissan/brand/csr,4d640bae-6167-4f1c-88cc-5de6da313fae
twse,2228,劍麟股份有限公司,汽車工業,2024,zh,https://www.irf.biz/5_socialresponsibility.html,9636a32d-9cf7-40cf-a56c-5691ed32b8fc
